Date,Open,High,Low,Close,Adj Close,Volume
2020-12-31,1.860000,1.860000,1.800000,1.820000,1.820000,86900
2021-01-04,1.860000,1.920000,1.820000,1.880000,1.880000,117800
2021-01-05,1.890000,1.920000,1.820000,1.890000,1.890000,123100
2021-01-06,1.860000,2.030000,1.830000,1.850000,1.850000,322000
2021-01-07,1.890000,1.980000,1.880000,1.910000,1.910000,95200
2021-01-08,1.890000,1.950000,1.860000,1.920000,1.920000,84200
2021-01-11,1.950000,2.040000,1.940000,1.970000,1.970000,145300
2021-01-12,1.970000,2.070000,1.970000,2.060000,2.060000,190500
2021-01-13,2.060000,2.060000,1.960000,2.000000,2.000000,98100
2021-01-14,2.010000,2.330000,2.000000,2.150000,2.150000,687100
2021-01-15,2.110000,2.150000,2.030000,2.060000,2.060000,187800
2021-01-19,2.110000,2.290000,2.040000,2.220000,2.220000,263000
2021-01-20,2.220000,2.900000,2.220000,2.500000,2.500000,1238600
2021-01-21,2.500000,3.290000,2.500000,2.650000,2.650000,2619100
2021-01-22,2.850000,2.850000,2.620000,2.800000,2.800000,719200
2021-01-25,2.840000,2.850000,2.560000,2.610000,2.610000,468500
2021-01-26,2.750000,4.200000,2.700000,3.890000,3.890000,5164200
2021-01-27,3.680000,3.690000,3.020000,3.250000,3.250000,1167400
2021-01-28,3.100000,3.280000,2.960000,3.020000,3.020000,446500
2021-01-29,3.000000,3.250000,2.930000,3.150000,3.150000,286600
2021-02-01,3.220000,4.000000,3.100000,3.910000,3.910000,1647600
2021-02-02,3.890000,4.000000,3.440000,3.440000,3.440000,837500
2021-02-03,3.520000,3.800000,3.400000,3.600000,3.600000,379600
2021-02-04,3.700000,3.800000,3.580000,3.620000,3.620000,370000
2021-02-05,3.670000,4.490000,3.640000,4.340000,4.340000,1357200
2021-02-08,4.240000,4.380000,3.960000,4.350000,4.350000,707700
2021-02-09,4.290000,4.510000,4.200000,4.250000,4.250000,455100
2021-02-10,4.230000,4.300000,3.930000,4.190000,4.190000,386500
2021-02-11,4.200000,4.290000,3.810000,3.920000,3.920000,273300
2021-02-12,3.930000,4.250000,3.930000,4.200000,4.200000,3734100
2021-02-16,5.750000,5.750000,4.590000,4.880000,4.880000,2802300
2021-02-17,4.680000,4.870000,4.520000,4.740000,4.740000,517400
2021-02-18,4.700000,4.750000,4.300000,4.460000,4.460000,326500
2021-02-19,4.520000,4.800000,4.500000,4.590000,4.590000,280000
2021-02-22,4.600000,4.600000,4.100000,4.170000,4.170000,416900
2021-02-23,4.000000,4.000000,3.540000,3.650000,3.650000,417200
2021-02-24,3.760000,4.030000,3.760000,3.920000,3.920000,184800
2021-02-25,3.930000,4.090000,3.560000,3.590000,3.590000,259400
2021-02-26,3.660000,3.750000,3.500000,3.620000,3.620000,108100
2021-03-01,3.700000,3.990000,3.700000,3.920000,3.920000,163000
2021-03-02,3.990000,3.990000,3.730000,3.780000,3.780000,164300
2021-03-03,3.760000,3.920000,3.610000,3.690000,3.690000,149900
2021-03-04,3.700000,3.700000,3.200000,3.240000,3.240000,306900
2021-03-05,3.260000,3.300000,2.890000,3.230000,3.230000,206900
2021-03-08,3.230000,3.320000,3.180000,3.240000,3.240000,124600
2021-03-09,3.260000,3.430000,3.260000,3.400000,3.400000,224900
2021-03-10,3.550000,3.670000,3.460000,3.540000,3.540000,163600
2021-03-11,3.620000,3.640000,3.450000,3.550000,3.550000,142600
2021-03-12,3.550000,3.570000,3.340000,3.420000,3.420000,96200
2021-03-15,3.500000,3.630000,3.420000,3.450000,3.450000,131000
2021-03-16,3.460000,3.550000,3.310000,3.370000,3.370000,135100
2021-03-17,3.410000,3.450000,3.250000,3.290000,3.290000,197500
2021-03-18,3.380000,3.380000,3.050000,3.050000,3.050000,255700
2021-03-19,3.100000,3.140000,2.960000,2.960000,2.960000,168000
2021-03-22,3.010000,3.050000,2.850000,2.850000,2.850000,171300
2021-03-23,2.900000,2.940000,2.700000,2.700000,2.700000,115300
2021-03-24,2.700000,3.000000,2.700000,2.960000,2.960000,241900
2021-03-25,2.840000,2.980000,2.750000,2.970000,2.970000,143900
2021-03-26,3.010000,3.010000,2.820000,2.920000,2.920000,87100
2021-03-29,2.880000,2.990000,2.800000,2.830000,2.830000,138500
2021-03-30,2.800000,2.840000,2.640000,2.780000,2.780000,53500
2021-03-31,2.730000,2.860000,2.730000,2.850000,2.850000,70900
2021-04-01,2.770000,2.880000,2.770000,2.820000,2.820000,84200
2021-04-05,2.810000,2.940000,2.750000,2.920000,2.920000,90600
2021-04-06,2.880000,3.100000,2.880000,2.930000,2.930000,251500
2021-04-07,3.030000,3.100000,2.980000,3.020000,3.020000,140200
